local_time,electricity
16-01-2022 01:30,0
16-01-2022 02:30,0
16-01-2022 03:30,0
16-01-2022 04:30,0
16-01-2022 05:30,0
16-01-2022 06:30,0.011
16-01-2022 07:30,0.241
16-01-2022 08:30,0.464
16-01-2022 09:30,0.616
16-01-2022 10:30,0.71
16-01-2022 11:30,0.755
16-01-2022 12:30,0.753
16-01-2022 13:30,0.703
16-01-2022 14:30,0.601
16-01-2022 15:30,0.444
16-01-2022 16:30,0.225
16-01-2022 17:30,0.022
16-01-2022 18:30,0
16-01-2022 19:30,0
16-01-2022 20:30,0
16-01-2022 21:30,0
16-01-2022 22:30,0
16-01-2022 23:30,0
17-01-2022 00:30,0
17-01-2022 01:30,0
17-01-2022 02:30,0
17-01-2022 03:30,0
17-01-2022 04:30,0
17-01-2022 05:30,0
17-01-2022 06:30,0.007
17-01-2022 07:30,0.187
17-01-2022 08:30,0.407
17-01-2022 09:30,0.57
17-01-2022 10:30,0.672
17-01-2022 11:30,0.724
17-01-2022 12:30,0.725
17-01-2022 13:30,0.679
17-01-2022 14:30,0.586
17-01-2022 15:30,0.43
17-01-2022 16:30,0.214
17-01-2022 17:30,0.02
17-01-2022 18:30,0
17-01-2022 19:30,0
17-01-2022 20:30,0
17-01-2022 21:30,0
17-01-2022 22:30,0
17-01-2022 23:30,0
18-01-2022 00:30,0
18-01-2022 01:30,0
18-01-2022 02:30,0
18-01-2022 03:30,0
18-01-2022 04:30,0
18-01-2022 05:30,0
18-01-2022 06:30,0.013
18-01-2022 07:30,0.254
18-01-2022 08:30,0.474
18-01-2022 09:30,0.625
18-01-2022 10:30,0.718
18-01-2022 11:30,0.759
18-01-2022 12:30,0.757
18-01-2022 13:30,0.709
18-01-2022 14:30,0.609
18-01-2022 15:30,0.455
18-01-2022 16:30,0.239
18-01-2022 17:30,0.025
18-01-2022 18:30,0
18-01-2022 19:30,0
18-01-2022 20:30,0
18-01-2022 21:30,0
18-01-2022 22:30,0
18-01-2022 23:30,0
19-01-2022 00:30,0
19-01-2022 01:30,0
19-01-2022 02:30,0
19-01-2022 03:30,0
19-01-2022 04:30,0
19-01-2022 05:30,0
19-01-2022 06:30,0.011
19-01-2022 07:30,0.232
19-01-2022 08:30,0.452
19-01-2022 09:30,0.605
19-01-2022 10:30,0.701
19-01-2022 11:30,0.743
19-01-2022 12:30,0.74
19-01-2022 13:30,0.69
19-01-2022 14:30,0.586
19-01-2022 15:30,0.428
19-01-2022 16:30,0.212
19-01-2022 17:30,0.021
19-01-2022 18:30,0
19-01-2022 19:30,0
19-01-2022 20:30,0
19-01-2022 21:30,0
19-01-2022 22:30,0
19-01-2022 23:30,0
20-01-2022 00:30,0
20-01-2022 01:30,0
20-01-2022 02:30,0
20-01-2022 03:30,0
20-01-2022 04:30,0
20-01-2022 05:30,0
20-01-2022 06:30,0.011
20-01-2022 07:30,0.227
20-01-2022 08:30,0.448
20-01-2022 09:30,0.607
20-01-2022 10:30,0.706
20-01-2022 11:30,0.756
20-01-2022 12:30,0.757
20-01-2022 13:30,0.709
20-01-2022 14:30,0.613
20-01-2022 15:30,0.462
20-01-2022 16:30,0.245
20-01-2022 17:30,0.027
20-01-2022 18:30,0
20-01-2022 19:30,0
20-01-2022 20:30,0
20-01-2022 21:30,0
20-01-2022 22:30,0
20-01-2022 23:30,0
21-01-2022 00:30,0
21-01-2022 01:30,0
21-01-2022 02:30,0
21-01-2022 03:30,0
21-01-2022 04:30,0
21-01-2022 05:30,0
